data;totale;settore
20150731;2799.31;Pesca
20150731;2799.73;Running
20150731;245.74;Subacquea
20150731;122.54;Tennis
20150801;247.39;Basket
20150801;1725.51;Calcio
20150801;5364.04;Casual
20150801;873.08;Ciclismo
20150801;2283.48;Fitness
20150801;458.43;Mare
20150801;1399.66;Pesca
20150801;1931.19;Running
20150801;185.85;Subacquea
20150801;309.75;Tennis
20150801;556.72;Trekking
20150802;82.19;Bambino
20150802;867.30;Calcio
20150802;3600.53;Casual
20150802;659.85;Fitness
20150802;329.57;Mare
20150802;549.70;Pesca
20150802;454.30;Running
20150802;577.37;Snowboard
20150803;1692.06;Calcio
20150803;6438.26;Casual
20150803;903.64;Ciclismo
20150803;2129.72;Fitness
20150803;325.03;Mare
20150803;4664.63;Pesca
20150803;3199.92;Running
20150803;4001.97;Sci
20150804;235.70;Arti marziali
20150804;103.25;Bambino
20150804;536.07;Basket
20150804;351.05;Calcio
20150804;4800.71;Casual
20150804;873.08;Ciclismo
20150804;950.31;Fitness
20150804;639.74;Mare
20150804;3614.16;Pesca
20150804;1713.12;Running
20150804;3795.47;Sci
20150804;144.55;Snowboard
20150804;139.18;Subacquea
20150804;53.28;Tennis
20150805;185.44;Bambino
20150805;424.56;Basket
20150805;3536.93;Calcio
20150805;2273.98;Casual
20150805;1088.26;Fitness
20150805;123.49;Mare
20150805;177.18;Nuoto
20150805;1629.29;Pesca
20150805;764.05;Running
20150805;185.44;Snowboard
20150805;111.51;Subacquea
20150805;185.85;Trekking
20150806;288.69;Basket
20150806;2939.32;Calcio
20150806;3677.77;Casual
20150806;2052.61;Ciclismo
20150806;2249.20;Fitness
20150806;602.15;Mare
20150806;3125.17;Pesca
20150806;1705.28;Running
20150806;1565.27;Sci
20150806;391.52;Trekking
20150807;370.87;Bambino
20150807;2174.03;Calcio
20150807;1204.31;Casual
20150807;2571.75;Fitness
20150807;854.91;Mare
20150807;12.39;Nuoto
20150807;2688.63;Pesca
20150807;2333.45;Running
20150807;619.50;Snowboard
20150807;268.04;Trekking
20150808;1313.34;Bambino
20150808;716.97;Calcio
20150808;3343.24;Casual
20150808;1235.28;Fitness
20150808;873.91;Pesca
20150808;4142.39;Running
20150808;350.64;Tennis
20150808;1338.12;Trekking
20150809;2520.13;Calcio
20150809;2642.79;Casual
20150809;131.75;Fitness
20150809;879.28;Mare
20150809;1357.53;Pesca
20150809;429.52;Running
20150809;70.21;Tennis
20150810;2773.30;Calcio
20150810;2446.20;Casual
20150810;1101.47;Fitness
20150810;425.39;Mare
20150810;1708.13;Pesca
20150810;1101.06;Running
20150810;821.87;Snowboard
20150811;2778.25;Calcio
20150811;5243.04;Casual
20150811;197.41;Fitness
20150811;833.85;Mare
20150811;127.20;Nuoto
20150811;1029.61;Pesca
20150811;2886.87;Running
20150811;2907.52;Sci
20150811;272.58;Skateboard
20150811;103.25;Snowboard
20150811;147.44;Subacquea
20150811;351.05;Trekking
20150812;1692.89;Calcio
20150812;2306.61;Casual
20150812;190.81;Ciclismo
20150812;2216.57;Fitness
20150812;1064.30;Mare
20150812;5945.96;Pesca
20150812;2184.36;Running
20150812;268.04;Snowboard
20150812;185.85;Trekking
20150813;247.39;Basket
20150813;2568.03;Calcio
20150813;4061.44;Casual
20150813;1113.86;Fitness
20150813;1105.60;Mare
20150813;268.45;Nuoto
20150813;3038.85;Pesca
20150813;1214.22;Running
20150813;1605.74;Sci
20150813;1568.99;Snowboard
20150813;577.37;Tennis
20150813;1750.29;Trekking
20150814;144.55;Bambino
20150814;1972.90;Calcio
20150814;2167.84;Casual
20150814;53.28;Danza
20150814;548.46;Fitness
20150814;2233.92;Pesca
20150814;582.33;Running
20150814;817.74;Snowboard
20150814;721.92;Trekking
20150815;981.70;Calcio
20150815;2233.09;Casual
20150815;1560.73;Fitness
20150815;652.54;Mare
20150815;164.79;Nuoto
20150815;2754.71;Pesca
20150815;1292.28;Running
20150815;515.84;Sci
20150815;268.04;Trekking
20150816;185.85;Basket
20150816;2301.65;Calcio
20150816;2968.64;Casual
20150816;886.71;Fitness
20150816;576.96;Mare
20150816;1378.14;Pesca
20150816;1089.91;Running
20150816;40.89;Sci
20150816;103.25;Snowboard
20150816;164.79;Tennis
20150816;536.90;Trekking
20150817;288.69;Basket
20150817;2964.93;Calcio
20150817;4623.54;Casual
20150817;1742.86;Fitness
20150817;320.49;Mare
20150817;6279.38;Pesca
20150817;912.73;Running
20150817;1647.46;Sci
20150817;230.87;Skateboard
20150817;293.52;Tennis
20150817;330.40;Trekking
20150818;111.10;Basket
20150818;1799.44;Calcio
20150818;6630.72;Casual
20150818;1310.33;Fitness
20150818;2189.93;Pesca
20150818;3320.52;Running
20150818;2473.46;Sci
20150818;268.45;Snowboard
20150818;1196.05;Trekking
20150819;651.71;Basket
20150819;3092.13;Calcio
20150819;3916.07;Casual
20150819;137.12;Ciclismo
20150819;2295.12;Fitness
20150819;202.37;Mare
20150819;392.35;Pattini
20150819;2935.40;Pesca
20150819;2027.83;Running
20150819;1565.27;Sci
20150819;132.16;Snowboard
20150820;3244.94;Calcio
20150820;4413.73;Casual
20150820;2800.14;Fitness
20150820;189.57;Pattini
20150820;958.57;Pesca
20150820;1878.32;Running
20150820;164.37;Sci
20150820;206.09;Subacquea
20150820;247.39;Tennis
20150820;351.05;Trekking
20150821;7255.58;Calcio
20150821;5102.70;Casual
20150821;564.98;Fitness
20150821;40.89;Nuoto
20150821;1763.51;Pesca
20150821;3547.26;Running
20150821;3788.86;Sci
20150821;94.58;Subacquea
20150822;2456.52;Calcio
20150822;846.65;Casual
20150822;71.86;Ciclismo
20150822;926.94;Fitness
20150822;258.95;Nuoto
20150822;998.63;Pesca
20150822;1028.37;Running
20150822;615.37;Sci
20150822;1998.92;Snowboard
20150822;351.05;Trekking
20150823;3888.40;Calcio
20150823;1399.24;Casual
20150823;2271.50;Fitness
20150823;3249.69;Pesca
20150823;3184.23;Running
20150823;986.66;Snowboard
20150823;990.37;Trekking
20150824;243.67;Bambino
20150824;2505.26;Calcio
20150824;2124.47;Casual
20150824;821.46;Fitness
20150824;2971.12;Pesca
20150824;1003.59;Running
20150824;73.93;Sci
20150824;693.43;Snowboard
20150824;494.77;Trekking
20150825;2055.09;Calcio
20150825;4182.04;Casual
20150825;2435.75;Fitness
20150825;326.27;Mare
20150825;201.96;Nuoto
20150825;2466.02;Pesca
20150825;2333.45;Running
20150826;2712.58;Basket
20150826;6233.00;Calcio
20150826;15758.43;Casual
20150826;2328.91;Fitness
20150826;136.29;Nuoto
20150826;189.57;Pattini
20150826;3207.15;Pesca
20150826;2783.21;Running
20150826;821.87;Snowboard
20150827;3503.48;Calcio
20150827;3858.25;Casual
20150827;1845.70;Fitness
20150827;189.57;Pattini
20150827;6029.80;Pesca
20150827;2564.73;Running
20150827;4576.04;Sci
20150827;206.09;Snowboard
20150827;164.79;Tennis
20150827;268.04;Trekking
20150828;1427.33;Calcio
20150828;2097.21;Casual
20150828;656.67;Fitness
20150828;206.09;Mare
20150828;2239.49;Pesca
20150828;10.74;Ping-pong
20150828;3344.47;Running
20150828;370.87;Snowboard
20150828;370.87;Trekking
20150829;4521.94;Calcio
20150829;5867.49;Casual
20150829;2171.43;Fitness
20150829;874.32;Pesca
20150829;1482.67;Running
20150829;1082.06;Snowboard
20150830;3216.86;Calcio
20150830;3662.48;Casual
20150830;2204.18;Fitness
20150830;103.25;Mare
20150830;206.09;Pattini
20150830;1563.04;Pesca
20150830;557.55;Running
20150830;185.85;Trekking
20150831;103.25;Bambino
20150831;512.12;Basket
20150831;4069.29;Calcio
20150831;6837.63;Casual
20150831;40.89;Ciclismo
20150831;1367.73;Fitness
20150831;283.73;Nuoto
20150831;2371.32;Pesca
20150831;516.25;Running
20150831;3960.67;Sci
20150831;164.79;Subacquea
20150831;556.31;Trekking
20150901;96.11;Basket
20150901;2750.17;Calcio
20150901;2707.22;Casual
20150901;2274.68;Fitness
20150901;3204.88;Pesca
20150901;2023.29;Running
20150901;615.37;Sci
20150901;2098.04;Snowboard
20150901;164.79;Tennis
20150901;1092.80;Trekking
20150902;198.24;Bambino
20150902;557.55;Basket
20150902;3909.46;Calcio
20150902;4126.70;Casual
20150902;2376.82;Fitness
20150902;123.49;Mare
20150902;3782.67;Pesca
20150902;991.20;Running
20150902;90.03;Subacquea
20150902;162.60;Tennis
20150902;515.84;Trekking
20150902;102.84;Volley
20150903;614.96;Bambino
20150903;177.18;Basket
20150903;3958.61;Calcio
20150903;3959.02;Casual
20150903;173.05;Ciclismo
20150903;957.75;Fitness
20150903;4662.98;Pesca
20150903;3568.73;Running
20150903;1379.42;Sci
20150903;945.77;Snowboard
20150903;164.37;Tennis
20150903;288.69;Trekking
20150904;144.55;Bambino
20150904;845.41;Basket
20150904;3450.62;Calcio
20150904;1192.74;Casual
20150904;633.13;Fitness
20150904;206.09;Freccette
20150904;861.19;Pesca
20150904;516.25;Running
20150904;1850.24;Sci
20150904;408.87;Snowboard
20150904;887.54;Tennis
20150905;466.69;Bambino
20150905;1314.99;Calcio
20150905;4694.98;Casual
20150905;862.76;Ciclismo
20150905;1151.44;Fitness
20150905;206.09;Pattini
20150905;1605.74;Pesca
20150905;714.49;Running
20150905;804.94;Trekking
20150906;289.10;Arti marziali
20150906;2430.51;Calcio
20150906;3204.05;Casual
20150906;3084.28;Fitness
20150906;3524.75;Pesca
20150906;239.54;Rugby
20150906;1234.46;Sci
20150906;739.27;Trekking
20150907;2525.50;Calcio
20150907;6926.84;Casual
20150907;56.58;Ciclismo
20150907;1642.50;Fitness
20150907;267.62;Mare
20150907;177.59;Nuoto
20150907;2399.12;Pesca
20150907;4235.73;Running
20150907;230.87;Skateboard
20150907;103.25;Snowboard
20150908;235.70;Arti marziali
20150908;6018.65;Calcio
20150908;4839.12;Casual
20150908;2340.76;Fitness
20150908;213.52;Mare
20150908;5265.75;Pesca
20150908;2436.70;Running
20150908;3217.27;Sci
20150908;503.86;Snowboard
20150908;119.77;Subacquea
20150908;577.37;Trekking
20150909;2392.51;Calcio
20150909;3178.86;Casual
20150909;1220.42;Fitness
20150909;1619.99;Pesca
20150909;640.15;Running
20150909;309.75;Sci
20150909;246.97;Snowboard
20150909;94.58;Subacquea
20150909;137.82;Tennis
20150909;1548.75;Trekking
20150910;615.37;Bambino
20150910;1119.23;Basket
20150910;4297.14;Calcio
20150910;8241.83;Casual
20150910;2295.50;Fitness
20150910;106.55;Nuoto
20150910;2670.05;Pesca
20150910;2753.88;Running
20150910;836.33;Sci
20150910;934.21;Tennis
20150910;739.27;Trekking
20150911;309.75;Basket
20150911;3341.58;Calcio
20150911;3773.25;Casual
20150911;3832.43;Fitness
20150911;1720.15;Pesca
20150911;991.20;Running
20150911;987.07;Sci
20150911;243.67;Snowboard
20150912;4768.91;Calcio
20150912;1622.26;Casual
20150912;1519.01;Fitness
20150912;1749.47;Pesca
20150912;1073.39;Running
20150912;3052.07;Sci
20150912;825.59;Snowboard
20150912;367.16;Trekking
20150913;280.84;Bambino
20150913;247.39;Basket
20150913;2121.58;Calcio
20150913;3052.90;Casual
20150913;2274.39;Fitness
20150913;66.08;Nuoto
20150913;988.72;Pesca
20150913;1685.04;Running
20150913;309.34;Snowboard
20150913;57.41;Subacquea
20150913;329.99;Trekking
20150914;370.87;Bambino
20150914;2138.51;Calcio
20150914;3363.89;Casual
20150914;894.56;Fitness
20150914;189.57;Mare
20150914;64.02;Nuoto
20150914;4147.35;Pesca
20150914;1940.69;Running
20150914;3175.97;Sci
20150914;144.55;Snowboard
20150914;61.95;Subacquea
20150914;813.20;Trekking
20150915;235.70;Arti marziali
20150915;177.18;Basket
20150915;3381.23;Calcio
20150915;3377.51;Casual
20150915;81.77;Danza
20150915;4610.73;Fitness
20150915;74.34;Mare
20150915;5232.09;Pesca
20150915;763.22;Running
20150915;103.25;Sci
20150915;702.10;Snowboard
20150915;103.25;Tennis
20150915;49.15;Volley
20150916;3840.90;Calcio
20150916;4888.68;Casual
20150916;590.59;Fitness
20150916;74.34;Mare
20150916;30.98;Nuoto
20150916;1261.72;Pesca
20150916;1197.29;Running
20150916;144.55;Sci
20150916;227.15;Snowboard
20150916;106.84;Tennis
20150917;323.26;Basket
20150917;3793.82;Calcio
20150917;1878.74;Casual
20150917;35.11;Ciclismo
20150917;1175.98;Fitness
20150917;151.98;Nuoto
20150917;3837.18;Pesca
20150917;461.73;Running
20150917;6992.09;Sci
20150917;933.38;Snowboard
20150917;837.56;Tennis
20150918;164.79;Bambino
20150918;74.34;Basket
20150918;2869.11;Calcio
20150918;4200.21;Casual
20150918;97.88;Ciclismo
20150918;1383.43;Fitness
20150918;189.57;Pattini
20150918;549.29;Pesca
20150918;899.51;Running
20150918;4435.62;Sci
20150918;367.57;Snowboard
20150919;288.69;Basket
20150919;2523.43;Calcio
20150919;1395.11;Casual
20150919;985.29;Fitness
20150919;144.55;Nuoto
20150919;1440.54;Pesca
20150919;1238.17;Running
20150920;4289.83;Calcio
20150920;1750.29;Casual
20150920;1077.72;Fitness
20150920;341.96;Nuoto
20150920;2766.89;Pesca
20150920;2607.27;Running
20150920;2362.36;Sci
20150920;103.25;Snowboard
20150920;94.58;Subacquea
20150920;33.04;Tennis
20150920;288.69;Trekking
20150921;4837.06;Calcio
20150921;3339.93;Casual
20150921;821.87;Ciclismo
20150921;3303.05;Fitness
20150921;140.01;Nuoto
20150921;2872.83;Pesca
20150921;2991.77;Running
20150921;1332.75;Sci
20150921;144.55;Snowboard
20150921;106.84;Tennis
20150922;1032.50;Bambino
20150922;309.75;Basket
20150922;1035.80;Calcio
20150922;4447.18;Casual
20150922;3730.92;Fitness
20150922;4384.41;Pesca
20150922;826.00;Running
20150922;1465.74;Sci
20150922;213.69;Tennis
20150922;433.65;Trekking
20150923;61.95;Bambino
20150923;2452.39;Calcio
20150923;6645.17;Casual
20150923;2484.48;Fitness
20150923;185.85;Nuoto
20150923;2574.23;Pesca
20150923;1684.63;Running
20150923;268.04;Trekking
20150924;512.12;Basket
20150924;3306.07;Calcio
20150924;2450.74;Casual
20150924;989.30;Fitness
20150924;1186.34;Pesca
20150924;329.99;Running
20150924;697.97;Snowboard
20150924;268.04;Trekking
20150925;2575.47;Calcio
20150925;2629.57;Casual
20150925;2489.98;Fitness
20150925;148.27;Mare
20150925;391.11;Nuoto
20150925;181.72;Pesca
20150925;576.55;Running
20150925;1073.80;Sci
20150925;333.91;Tennis
20150926;1917.97;Calcio
20150926;1094.86;Casual
20150926;746.70;Fitness
20150926;189.57;Pattini
20150926;1039.89;Pesca
20150926;329.99;Running
20150926;1065.54;Sci
20150926;515.84;Trekking
20150927;1901.87;Calcio
20150927;618.76;Casual
20150927;1499.19;Fitness
20150927;1596.45;Pesca
20150927;2295.45;Running
20150927;1379.42;Sci
20150927;1466.15;Snowboard
20150927;288.69;Volley
20150928;862.55;Bambino
20150928;4087.46;Calcio
20150928;8866.28;Casual
20150928;49.15;Danza
20150928;3381.23;Fitness
20150928;90.86;Mare
20150928;172.22;Nuoto
20150928;2701.43;Pesca
20150928;76.41;Rugby
20150928;2212.85;Running
20150928;4017.66;Sci
20150928;1362.90;Snowboard
20150928;181.31;Subacquea
20150928;164.79;Trekking
20150929;235.70;Arti marziali
20150929;2508.98;Calcio
20150929;6359.79;Casual
20150929;845.16;Fitness
20150929;2500.92;Pesca
20150929;2812.12;Running
20150929;247.39;Sci
20150929;309.75;Snowboard
20150929;61.95;Trekking
20150930;512.12;Basket
20150930;4861.01;Calcio
20150930;3933.83;Casual
20150930;77.23;Ciclismo
20150930;2704.32;Fitness
20150930;119.36;Nuoto
20150930;4878.48;Pesca
20150930;660.80;Running
20150930;3580.71;Sci
20150930;780.57;Snowboard
20151001;164.37;Bambino
20151001;4122.15;Calcio
20151001;4715.63;Casual
20151001;821.87;Ciclismo
20151001;1662.20;Fitness
20151001;90.86;Mare
20151001;144.14;Nuoto
20151001;4447.60;Pesca
20151001;2787.75;Running
20151001;735.14;Sci
20151001;1362.90;Snowboard
20151001;15.57;Tennis
20151001;94.58;Trekking
20151002;2859.61;Calcio
20151002;1774.66;Casual
20151002;2029.48;Fitness
20151002;1946.80;Pesca
20151002;555.90;Running
20151002;268.45;Snowboard
20151002;717.38;Trekking
20151003;2759.67;Calcio
20151003;1682.56;Casual
20151003;1588.81;Fitness
20151003;1815.96;Pesca
20151003;826.00;Running
20151003;441.50;Sci
20151003;1317.47;Snowboard
20151003;123.49;Tennis
20151003;577.37;Trekking
20151004;28.50;Arti marziali
20151004;103.25;Bambino
20151004;1353.40;Calcio
20151004;2493.69;Casual
20151004;121.84;Ciclismo
20151004;2564.32;Fitness
20151004;1728.41;Pesca
20151004;1274.11;Sci
20151004;103.25;Snowboard
20151005;82.39;Bambino
20151005;2254.98;Calcio
20151005;2563.49;Casual
20151005;1303.30;Fitness
20151005;53.28;Nuoto
20151005;2914.13;Pesca
20151005;3497.70;Running
20151005;3118.15;Sci
20151005;220.42;Tennis
20151005;288.69;Trekking
20151006;1367.73;Basket
20151006;3009.12;Calcio
20151006;3262.29;Casual
20151006;577.79;Fitness
20151006;206.09;Freccette
20151006;950.31;Pesca
20151006;2279.35;Running
20151006;578.20;Snowboard
20151006;180.36;Tennis
20151006;556.72;Trekking
20151007;1230.74;Bambino
20151007;5100.43;Calcio
20151007;2477.59;Casual
20151007;821.87;Ciclismo
20151007;1432.28;Fitness
20151007;1829.18;Pesca
20151007;1514.47;Running
20151007;161.07;Sci
20151007;1722.21;Snowboard
20151008;2209.14;Calcio
20151008;6569.59;Casual
20151008;2031.13;Fitness
20151008;1519.84;Pesca
20151008;1507.45;Running
20151008;2205.01;Sci
20151008;78.47;Tennis
20151008;40.89;Volley
20151009;899.51;Basket
20151009;3618.29;Calcio
20151009;1015.98;Casual
20151009;2518.06;Fitness
20151009;191.63;Nuoto
20151009;4390.60;Pesca
20151009;28.50;Rugby
20151009;1494.65;Running
20151009;577.37;Sci
20151009;936.68;Snowboard
20151009;701.89;Tennis
20151009;846.24;Trekking
20151010;486.93;Bambino
20151010;3240.40;Calcio
20151010;5190.58;Casual
20151010;100.36;Ciclismo
20151010;82.19;Danza
20151010;2786.10;Fitness
20151010;206.09;Freccette
20151010;1216.90;Pesca
20151010;577.79;Running
20151010;3419.23;Sci
20151011;123.49;Arti marziali
20151011;268.04;Bambino
20151011;2446.20;Calcio
20151011;3848.33;Casual
20151011;2291.74;Fitness
20151011;1079.58;Pesca
20151011;804.94;Running
20151011;1441.37;Sci
20151011;309.75;Trekking
20151012;1069.67;Basket
20151012;5299.62;Calcio
20151012;3274.26;Casual
20151012;17.35;Ciclismo
20151012;3153.96;Fitness
20151012;206.09;Mare
20151012;177.59;Nuoto
20151012;2762.14;Pesca
20151012;2328.91;Running
20151012;1044.89;Sci
20151012;846.65;Snowboard
20151012;73.93;Trekking
20151012;40.89;Volley
20151013;925.12;Basket
20151013;6191.70;Calcio
20151013;6780.63;Casual
20151013;1093.25;Fitness
20151013;2673.76;Pesca
20151013;1734.60;Running
20151013;284.97;Sci
20151014;2476.35;Calcio
20151014;2476.35;Casual
20151014;3562.95;Fitness
20151014;584.40;Nuoto
20151014;2510.21;Pesca
20151014;2337.17;Running
20151014;1895.26;Sci
20151014;1527.69;Snowboard
20151014;66.08;Tennis
20151014;598.44;Trekking
20151015;436.54;Bambino
20151015;512.12;Basket
20151015;1094.86;Calcio
20151015;6394.89;Casual
20151015;594.60;Fitness
20151015;127.41;Nuoto
20151015;2364.84;Pesca
20151015;632.72;Running
20151015;2345.84;Sci
20151015;103.25;Snowboard
20151015;407.63;Trekking
20151016;1962.58;Calcio
20151016;1668.11;Casual
20151016;907.24;Fitness
20151016;1014.33;Pesca
20151016;1613.59;Running
20151016;1740.80;Sci
20151016;185.85;Trekking
20151016;288.69;Volley
20151017;103.25;Bambino
20151017;512.12;Basket
20151017;2175.27;Calcio
20151017;3941.67;Casual
20151017;1770.53;Fitness
20151017;36.76;Nuoto
20151017;797.09;Pesca
20151017;2502.78;Running
20151017;904.06;Sci
20151017;268.45;Snowboard
20151017;743.40;Tennis
20151017;288.69;Trekking
20151018;288.69;Basket
20151018;4240.97;Calcio
20151018;7260.95;Casual
20151018;536.49;Fitness
20151018;2359.47;Pesca
20151018;780.16;Running
20151018;3299.87;Sci
20151018;408.87;Snowboard
20151019;2355.34;Calcio
20151019;2897.61;Casual
20151019;379.01;Fitness
20151019;3887.20;Pesca
20151019;4067.22;Running
20151019;689.71;Sci
20151019;577.37;Snowboard
20151020;342.38;Bambino
20151020;288.69;Basket
20151020;3705.85;Calcio
20151020;4633.03;Casual
20151020;40.89;Ciclismo
20151020;147.73;Fitness
20151020;326.27;Mare
20151020;164.79;Nuoto
20151020;2029.90;Pesca
20151020;1895.26;Running
20151020;2065.00;Sci
20151021;28.50;Arti marziali
20151021;1044.89;Bambino
20151021;846.24;Basket
20151021;3187.95;Calcio
20151021;1808.11;Casual
20151021;2016.97;Fitness
20151021;40.89;Nuoto
20151021;2513.19;Pesca
20151021;227.15;Running
20151021;5966.20;Sci
20151021;309.75;Snowboard
20151021;292.69;Tennis
20151021;69.26;Volley
20151022;3994.41;Calcio
20151022;3479.94;Casual
20151022;1481.84;Fitness
20151022;107.38;Nuoto
20151022;1666.04;Pesca
20151022;1812.66;Sci
20151022;268.45;Snowboard
20151022;167.27;Tennis
20151023;1035.80;Calcio
20151023;1412.05;Casual
20151023;304.96;Fitness
20151023;3798.98;Pesca
20151023;1094.45;Running
20151023;838.39;Sci
20151023;288.69;Snowboard
20151023;577.37;Trekking
20151024;82.19;Arti marziali
20151024;288.69;Basket
20151024;2124.47;Calcio
20151024;1300.95;Casual
20151024;272.75;Fitness
20151024;156.53;Nuoto
20151024;1968.77;Pesca
20151024;284.97;Sci
20151025;560.03;Bambino
20151025;3394.45;Calcio
20151025;2791.05;Casual
20151025;511.46;Fitness
20151025;3085.94;Pesca
20151025;1193.16;Sci
20151025;697.97;Snowboard
20151025;1148.14;Trekking
20151026;1350.10;Calcio
